customer_id,churned,ltv_actual,monthly_charges,tenure_months,churn_probability,predicted_ltv,revenue_at_risk,risk_tier
CUST100091385,0,1642.16,112.46,61,0.048,1438.69,69.03,low
CUST100127454,0,1152.56,99.84,20,0.0527,1170.31,61.7,low
CUST100064468,0,763.37,82.31,40,0.0834,896.21,74.71,low
CUST100143912,0,613.82,96.24,55,0.3718,543.66,202.14,medium
CUST100002447,0,1099.52,109.23,47,0.0466,1448.45,67.49,low
CUST100076202,0,538.55,69.87,56,0.0492,889.7,43.77,low
CUST100068341,0,316.08,52.52,35,0.4044,224.93,90.96,medium
CUST100076751,0,698.68,85.81,57,0.0503,1121.74,56.46,low
CUST100031425,0,346.88,34.03,32,0.1697,203.08,34.47,low
CUST100120196,0,943.58,59.81,6,0.0931,576.26,53.64,low
CUST100122448,0,1501.17,103.73,19,0.0599,1043.55,62.48,low
CUST100063797,0,557.31,76.35,57,0.5212,337.67,176.0,medium
CUST100148997,0,1349.73,102.63,38,0.0547,1210.69,66.27,low
CUST100189666,0,723.35,94.13,50,0.2804,528.24,148.1,low
CUST100155508,1,71.3,70.42,10,0.9447,65.68,62.05,critical
CUST100060804,0,811.65,120.36,69,0.0984,1142.66,112.48,low
CUST100037187,1,64.83,112.93,17,0.8706,294.25,256.17,critical
CUST100073697,0,934.38,81.39,70,0.0463,1039.08,48.06,low
CUST100070892,0,423.91,111.04,22,0.6906,259.88,179.46,high
CUST100158202,1,36.01,121.33,30,0.8508,238.98,203.32,critical
CUST100107254,0,889.62,105.51,59,0.0485,1345.16,65.19,low
CUST100052251,1,24.38,112.11,15,0.946,99.98,94.58,critical
CUST100101834,1,149.65,89.77,20,0.9059,89.15,80.76,critical
CUST100124270,0,614.46,88.88,35,0.2369,581.34,137.71,low
CUST100191628,0,1358.34,86.13,27,0.0656,875.7,57.44,low
CUST100110785,0,1151.2,123.07,44,0.0795,1171.15,93.07,low
CUST100081961,0,839.62,69.05,10,0.0767,637.79,48.94,low
CUST100168035,0,1258.34,102.05,47,0.0465,1292.96,60.14,low
CUST100091314,0,338.63,42.14,45,0.0537,530.13,28.46,low
CUST100156913,0,256.28,74.37,9,0.7244,215.14,155.84,high
CUST100012240,0,391.08,54.23,17,0.3582,140.78,50.43,medium
CUST100187343,0,1649.73,105.63,24,0.0539,1207.31,65.12,low
CUST100075695,0,1015.56,92.94,39,0.0724,950.97,68.87,low
CUST100193279,1,156.99,103.29,48,0.938,76.05,71.33,critical
CUST100014246,0,1590.22,117.06,42,0.0911,1221.17,111.24,low
CUST100199412,1,147.48,90.72,20,0.4717,602.74,284.31,medium
CUST100097092,1,208.34,127.7,27,0.8455,316.36,267.48,high
CUST100118636,0,672.98,80.15,19,0.0748,853.74,63.9,low
CUST100032729,0,1242.01,73.02,23,0.0525,958.15,50.27,low
CUST100087805,0,934.27,110.51,65,0.0486,1341.47,65.19,low
CUST100075399,1,31.51,103.7,1,0.9126,77.24,70.49,critical
CUST100054490,0,548.99,75.72,34,0.1488,602.18,89.62,low
CUST100018463,0,1308.0,95.01,58,0.0681,1005.61,68.52,low
CUST100063424,0,1339.74,81.38,56,0.0469,1050.59,49.27,low
CUST100111782,0,695.06,53.07,65,0.0586,629.38,36.89,low
CUST100195871,0,1697.9,112.39,66,0.0525,1326.9,69.6,low
CUST100160048,1,50.82,113.02,13,0.8973,103.24,92.63,critical
CUST100082411,0,783.09,92.32,3,0.0481,1180.5,56.8,low
CUST100111050,0,1534.24,101.66,46,0.0498,1255.91,62.54,low
CUST100025765,0,132.81,62.77,23,0.8037,84.32,67.77,high
CUST100084461,1,36.53,127.98,13,0.9322,27.36,25.51,critical
CUST100103670,0,371.74,55.25,13,0.1757,427.95,75.17,low
CUST100049003,0,882.11,80.32,38,0.2096,502.15,105.23,low
CUST100106010,1,68.1,102.06,4,0.9255,88.4,81.81,critical
CUST100176074,1,73.13,68.72,28,0.3854,402.78,155.23,medium
CUST100056893,0,463.36,54.36,2,0.4709,240.37,113.18,medium
CUST100044428,0,610.3,50.95,56,0.0539,631.38,34.01,low
CUST100110422,0,947.85,105.34,13,0.0534,1172.71,62.61,low
CUST100136816,0,1058.14,100.96,59,0.3131,606.46,189.88,medium
CUST100045995,0,1817.4,115.75,61,0.0483,1468.35,70.89,low
CUST100171157,0,800.62,135.18,24,0.3272,796.15,260.52,medium
CUST100191368,1,61.79,121.71,4,0.9309,102.82,95.72,critical
CUST100042744,0,772.87,67.15,46,0.0732,790.37,57.84,low
CUST100093226,0,710.62,55.91,32,0.0478,718.33,34.32,low
CUST100017750,1,22.99,108.59,59,0.7469,508.13,379.54,high
CUST100192576,0,724.38,64.4,35,0.0475,809.36,38.43,low
CUST100068546,1,123.91,96.7,41,0.2142,602.88,129.16,low
CUST100066147,1,65.46,57.77,71,0.0485,737.65,35.79,low
CUST100012302,1,78.35,108.94,21,0.9302,65.37,60.81,critical
CUST100186336,1,69.96,72.35,9,0.4465,299.19,133.58,medium
CUST100048152,0,654.64,83.02,45,0.0739,885.45,65.4,low
CUST100010708,1,238.61,147.5,57,0.768,624.68,479.78,high
CUST100070106,0,1599.89,121.91,17,0.0496,1427.7,70.88,low
CUST100031818,1,165.1,112.11,32,0.6445,375.67,242.1,high
CUST100096266,0,274.99,89.41,17,0.5347,299.73,160.27,medium
CUST100031528,1,102.64,61.83,40,0.21,407.93,85.66,low
CUST100018806,0,782.17,97.27,47,0.1039,849.17,88.23,low
CUST100085880,1,135.01,105.27,14,0.9448,75.05,70.91,critical
CUST100101176,0,582.02,60.46,61,0.0466,762.96,35.56,low
CUST100096640,0,1184.78,93.84,44,0.0934,894.39,83.57,low
CUST100152883,0,351.69,98.86,20,0.7748,147.48,114.26,high
CUST100094417,1,15.26,32.86,17,0.1859,256.04,47.59,low
CUST100108817,1,149.58,116.2,18,0.9211,110.13,101.44,critical
CUST100025823,0,1019.46,124.8,21,0.0917,1076.09,98.67,low
CUST100148906,1,32.27,92.76,11,0.8573,211.77,181.55,critical
CUST100080246,1,18.64,77.35,10,0.3802,375.36,142.7,medium
CUST100006924,0,509.26,58.23,26,0.0515,839.33,43.24,low
CUST100176159,1,137.67,99.86,13,0.8319,135.6,112.81,high
CUST100188931,1,78.64,129.84,11,0.8638,108.58,93.79,critical
CUST100189046,1,75.5,92.06,31,0.9267,81.69,75.7,critical
CUST100097394,0,589.26,51.25,44,0.069,580.28,40.03,low
CUST100049301,0,663.26,76.43,72,0.0721,677.66,48.85,low
CUST100117707,0,716.03,105.93,28,0.099,1009.42,99.97,low
CUST100021899,0,916.72,97.55,16,0.2367,582.11,137.8,low
CUST100093333,1,51.79,106.91,21,0.7186,171.6,123.3,high
CUST100195468,0,1160.78,124.61,26,0.1345,1020.36,137.22,low
CUST100041465,0,1105.53,96.18,60,0.1786,825.78,147.5,low
CUST100119949,1,26.18,53.26,1,0.1686,481.94,81.28,low
CUST100164233,1,83.51,70.1,6,0.9391,72.42,68.01,critical
CUST100028920,0,660.61,98.37,62,0.1121,771.93,86.52,low
CUST100134381,0,1134.38,108.51,36,0.1551,853.96,132.47,low
CUST100095111,1,21.45,65.24,4,0.8904,36.86,32.82,critical
CUST100033163,0,698.25,83.26,63,0.0468,1049.07,49.12,low
CUST100123164,0,1115.54,71.6,67,0.0462,942.25,43.5,low
CUST100030168,1,97.18,91.74,46,0.3267,574.2,187.59,medium
CUST100027876,0,262.26,59.28,43,0.6596,149.47,98.59,high
CUST100050601,0,1440.76,116.39,47,0.0818,1114.56,91.14,low
CUST100196483,0,979.52,91.49,65,0.072,903.53,65.04,low
CUST100023197,0,842.96,71.73,52,0.0642,851.03,54.63,low
CUST100061461,1,12.0,22.6,36,0.9059,0.0,0.0,critical
CUST100197794,0,1184.85,120.77,51,0.0863,1199.62,103.52,low
CUST100124930,0,1184.15,86.53,10,0.0835,769.45,64.22,low
CUST100023304,0,1249.83,102.99,69,0.2697,525.51,141.75,low
CUST100099045,0,1546.48,105.87,22,0.0517,1324.55,68.49,low
CUST100158558,0,1098.07,96.24,19,0.1761,604.54,106.46,low
CUST100019655,1,110.59,96.11,36,0.5027,428.21,215.25,medium
CUST100030960,0,532.04,65.92,24,0.1113,565.44,62.94,low
CUST100150695,0,852.93,64.3,72,0.0479,871.26,41.73,low
CUST100178211,1,90.68,106.19,32,0.579,402.54,233.07,medium
CUST100054283,1,19.74,90.05,4,0.5855,449.96,263.47,medium
CUST100186630,1,74.3,96.15,28,0.9415,75.74,71.31,critical
CUST100021622,0,1520.39,118.63,32,0.0472,1541.73,72.77,low
CUST100130643,1,79.44,112.19,25,0.9421,73.03,68.8,critical
CUST100025956,1,56.18,111.58,12,0.9159,82.07,75.16,critical
CUST100044948,0,1435.21,91.73,70,0.0559,1183.59,66.16,low
CUST100043405,1,41.09,53.03,39,0.5035,175.93,88.57,medium
CUST100041276,0,2046.33,126.55,60,0.0475,1598.16,75.86,low
CUST100174042,0,1383.31,101.6,71,0.0624,1177.44,73.43,low
CUST100158624,0,1257.5,116.76,50,0.0462,1565.78,72.3,low
CUST100011586,0,1257.59,87.41,13,0.0668,942.32,62.98,low
CUST100041611,0,1146.02,68.78,72,0.0459,899.39,41.3,low
CUST100124829,0,800.05,80.41,16,0.1289,622.36,80.25,low
CUST100004601,1,134.73,97.98,69,0.2496,539.48,134.65,low
CUST100187063,0,1175.0,107.49,56,0.068,1195.8,81.28,low
CUST100028748,1,54.21,98.76,16,0.5349,416.14,222.6,medium
CUST100153507,1,21.86,79.46,29,0.0874,751.03,65.63,low
CUST100170147,1,105.49,70.06,55,0.9407,68.05,64.02,critical
CUST100121417,0,652.24,52.33,54,0.0461,678.49,31.26,low
CUST100006366,0,1123.7,108.31,60,0.0469,1359.7,63.76,low
CUST100064074,0,1440.79,127.89,37,0.0467,1657.08,77.4,low
CUST100035697,1,120.75,114.56,7,0.8869,124.7,110.6,critical
CUST100084019,0,1155.96,90.56,35,0.0518,1064.1,55.16,low
CUST100069259,1,113.84,73.33,18,0.7346,137.36,100.91,high
CUST100164397,0,1221.73,87.42,71,0.048,1249.31,59.96,low
CUST100115004,0,1479.81,100.16,31,0.1092,868.3,94.82,low
CUST100119926,0,756.68,115.39,15,0.5143,737.57,379.3,medium
CUST100093172,1,50.61,110.76,52,0.4376,620.95,271.7,medium
CUST100145037,0,808.61,86.79,43,0.0518,1126.72,58.4,low
CUST100065785,1,18.67,74.81,6,0.6223,271.89,169.21,high
CUST100052127,0,757.92,66.95,25,0.0542,912.11,49.45,low
CUST100084553,1,130.57,90.96,40,0.9207,142.71,131.39,critical
CUST100047255,1,102.95,81.37,6,0.9393,75.29,70.73,critical
CUST100002577,1,74.94,76.8,33,0.4627,277.67,128.47,medium
CUST100102643,0,1633.75,98.66,71,0.0575,1152.28,66.28,low
CUST100148060,1,107.86,74.32,69,0.5075,154.55,78.44,medium
CUST100074103,1,81.25,50.76,19,0.9345,53.38,49.88,critical
CUST100116687,0,876.75,62.0,19,0.0491,805.54,39.55,low
CUST100177978,0,1445.8,117.62,59,0.0552,1360.19,75.02,low
CUST100016624,0,1099.22,70.43,24,0.0796,765.2,60.92,low
CUST100087098,0,875.65,56.83,38,0.053,725.67,38.43,low
CUST100046907,0,840.58,82.73,57,0.248,470.15,116.59,low
CUST100191954,1,80.8,78.54,70,0.6663,193.07,128.64,high
CUST100137464,0,443.22,27.12,26,0.0595,339.41,20.19,low
CUST100008669,0,991.29,119.28,61,0.0745,1096.13,81.66,low
CUST100199666,1,116.58,101.06,10,0.9195,152.51,140.23,critical
CUST100026207,0,919.8,90.92,52,0.048,1019.47,48.92,low
CUST100168967,0,1518.43,113.02,46,0.1098,1020.71,112.11,low
CUST100190904,1,90.88,58.37,34,0.8226,78.78,64.81,high
CUST100027607,1,108.15,82.85,41,0.8792,155.35,136.58,critical
CUST100017198,0,592.32,66.26,5,0.3423,325.05,111.26,medium
CUST100089275,1,109.82,97.47,43,0.9182,104.84,96.27,critical
CUST100108978,0,829.15,104.3,64,0.2487,851.82,211.87,low
CUST100152547,1,39.64,103.75,4,0.7643,256.7,196.18,high
CUST100095302,0,841.01,116.28,71,0.1348,982.3,132.44,low
CUST100097103,1,19.57,68.82,11,0.8749,74.84,65.48,critical
CUST100075273,1,73.5,102.7,63,0.1286,733.78,94.33,low
CUST100196416,0,794.38,58.51,42,0.0663,663.72,44.0,low
CUST100024689,0,1025.24,107.31,58,0.0662,1123.75,74.38,low
CUST100041651,0,350.54,42.15,20,0.4493,92.01,41.34,medium
CUST100050543,1,48.72,72.96,22,0.8475,67.6,57.29,high
CUST100012661,1,77.54,138.64,32,0.5165,626.48,323.6,medium
CUST100125436,0,1372.93,129.42,52,0.0526,1396.42,73.47,low
CUST100150161,0,405.62,100.48,17,0.476,344.99,164.21,medium
CUST100031962,0,1230.63,88.7,72,0.0526,996.33,52.43,low
CUST100188499,0,553.73,99.34,23,0.5919,227.41,134.61,medium
CUST100136449,1,136.77,94.65,54,0.7649,203.94,156.0,high
CUST100135107,0,566.97,106.89,20,0.1463,625.2,91.47,low
CUST100021663,1,44.35,121.09,4,0.9381,85.41,80.12,critical
CUST100068859,0,540.73,40.29,15,0.0701,505.88,35.48,low
CUST100016929,0,765.13,50.75,48,0.0688,511.97,35.22,low
CUST100047206,0,784.73,46.55,41,0.0468,577.74,27.02,low
CUST100007010,0,191.94,103.72,3,0.7095,267.34,189.67,high
CUST100038767,0,297.84,30.91,54,0.0572,312.74,17.88,low
CUST100152284,0,1084.38,82.25,55,0.104,773.64,80.43,low
CUST100083843,0,814.93,106.45,55,0.0625,1166.36,72.94,low
CUST100189039,0,720.09,80.61,72,0.0463,967.66,44.8,low
CUST100016876,0,1077.37,62.36,30,0.049,811.52,39.76,low
CUST100120364,0,1795.58,133.78,55,0.0514,1557.81,80.14,low
CUST100102696,1,55.41,113.4,65,0.561,420.29,235.79,medium
CUST100177641,0,435.54,43.43,19,0.189,138.77,26.23,low
CUST100021862,0,431.8,24.88,48,0.0462,380.53,17.59,low
CUST100073404,0,1821.75,119.97,61,0.0573,1316.75,75.41,low
CUST100123449,1,110.2,70.45,5,0.8442,102.54,86.56,high
CUST100016115,0,1253.99,72.08,22,0.0475,975.56,46.38,low
CUST100111963,0,449.49,60.98,26,0.0767,494.56,37.94,low
CUST100026513,1,69.39,83.82,34,0.9459,60.55,57.28,critical
CUST100175006,0,1007.57,95.13,38,0.3655,522.86,191.09,medium
CUST100144552,0,539.49,78.18,36,0.1405,641.55,90.16,low
CUST100015704,1,29.69,140.41,14,0.932,27.71,25.82,critical
CUST100170806,0,1063.24,66.97,65,0.0511,910.83,46.56,low
CUST100070217,0,1015.48,109.25,58,0.0642,1192.45,76.53,low
CUST100032567,1,42.94,106.7,34,0.3389,877.52,297.42,medium
CUST100187839,0,1415.47,112.9,26,0.1049,1076.95,112.96,low
CUST100169667,0,1011.63,86.3,61,0.2927,644.86,188.75,low
CUST100089973,1,111.46,116.67,27,0.7728,229.44,177.31,high
CUST100027334,0,1200.9,96.7,38,0.2083,709.74,147.85,low
CUST100073748,0,691.38,79.07,55,0.0491,954.68,46.92,low
CUST100040326,0,1504.77,108.44,2,0.0791,1019.1,80.57,low
CUST100118714,0,1608.19,117.49,72,0.0465,1626.2,75.63,low
CUST100016516,1,25.33,69.29,48,0.0558,894.08,49.88,low
CUST100044662,0,1261.39,87.21,45,0.0697,849.38,59.2,low
CUST100174299,0,753.52,103.97,20,0.0777,1065.04,82.75,low
CUST100109870,1,107.73,82.9,49,0.9258,38.97,36.08,critical
CUST100032295,0,523.14,72.4,15,0.1306,517.52,67.59,low
CUST100033578,0,593.6,73.37,18,0.1067,693.33,73.95,low
CUST100086853,0,948.64,102.43,36,0.0473,1414.94,66.99,low
CUST100002792,0,784.28,70.02,52,0.0577,771.49,44.54,low
CUST100047715,0,1129.36,69.06,34,0.0731,801.7,58.59,low
CUST100174352,0,1364.94,95.28,55,0.0634,1077.61,68.31,low
CUST100012595,0,73.95,84.9,47,0.8801,10.66,9.38,critical
CUST100162275,0,998.13,87.77,8,0.2646,510.97,135.18,low
CUST100054696,0,819.51,55.78,43,0.0884,607.74,53.74,low
CUST100156750,0,586.55,52.54,14,0.0573,607.16,34.77,low
CUST100042367,0,967.53,93.08,8,0.0718,987.22,70.88,low
CUST100068519,0,436.1,29.89,43,0.0472,368.06,17.36,low
CUST100072762,0,1322.5,101.87,50,0.057,1090.79,62.12,low
CUST100160615,0,1437.77,112.56,19,0.0569,1233.89,70.24,low
CUST100159344,1,120.45,109.13,40,0.7128,333.29,237.56,high
CUST100054985,0,1440.57,108.22,30,0.1161,1005.29,116.76,low
CUST100034805,0,432.66,116.37,36,0.4867,427.59,208.1,medium
CUST100012599,1,44.3,63.54,70,0.6699,116.5,78.05,high
CUST100018682,0,987.32,72.05,61,0.0462,934.53,43.13,low
CUST100056170,0,1519.76,92.29,34,0.0514,1146.96,59.01,low
CUST100118281,0,580.96,72.42,71,0.0494,1021.1,50.42,low
CUST100132353,1,139.03,117.36,4,0.2719,898.65,244.36,low
CUST100117154,0,805.86,79.77,21,0.0747,765.9,57.21,low
CUST100068792,0,442.99,127.66,22,0.5749,474.75,272.94,medium
CUST100096196,0,896.63,63.68,69,0.0656,771.95,50.61,low
CUST100075629,0,776.76,91.87,72,0.0522,1178.02,61.5,low
CUST100045463,0,1264.34,78.53,62,0.059,963.79,56.85,low
CUST100163563,1,162.9,101.35,18,0.861,119.33,102.74,critical
CUST100100377,0,1845.2,122.04,19,0.0648,1318.97,85.47,low
CUST100180827,0,1146.78,78.76,23,0.0477,986.6,47.03,low
CUST100055956,1,133.08,79.91,4,0.7416,139.9,103.75,high
CUST100049940,0,1403.6,103.0,26,0.0471,1339.61,63.11,low
CUST100071400,0,1400.98,107.41,64,0.0599,1184.55,70.98,low
CUST100036913,0,1375.37,109.06,54,0.0556,1250.0,69.49,low
CUST100117495,0,1040.73,129.17,11,0.0474,1526.08,72.3,low
CUST100182947,0,492.19,42.93,11,0.0515,484.13,24.95,low
CUST100069916,0,1120.3,70.79,13,0.0532,867.74,46.19,low
CUST100154587,0,953.71,87.88,16,0.092,685.5,63.1,low
CUST100067971,0,1886.74,110.79,23,0.0472,1438.13,67.89,low
CUST100084770,1,135.55,112.33,30,0.2673,801.89,214.37,low
CUST100144031,1,89.55,95.05,14,0.3455,570.17,196.97,medium
CUST100093166,0,533.04,42.58,46,0.0545,475.68,25.93,low
CUST100077671,1,35.32,88.65,24,0.2389,474.2,113.3,low
CUST100133936,0,551.86,100.68,6,0.3117,492.28,153.44,medium
CUST100175521,0,410.25,49.2,12,0.0695,429.65,29.86,low
CUST100094128,0,1214.25,89.44,35,0.0968,868.66,84.12,low
CUST100136681,1,144.8,94.58,11,0.8661,135.43,117.3,critical
CUST100160019,1,97.74,80.21,28,0.2147,389.81,83.67,low
CUST100043878,0,847.95,77.23,43,0.0507,906.62,46.01,low
CUST100068534,1,80.74,82.97,27,0.3286,390.49,128.32,medium
CUST100120146,0,505.56,71.52,42,0.5172,333.94,172.7,medium
CUST100124538,0,658.14,62.49,34,0.1348,574.89,77.51,low
CUST100155424,1,73.66,96.08,13,0.9402,81.51,76.64,critical
CUST100068936,0,985.25,102.9,22,0.0896,958.34,85.85,low
CUST100147474,0,1256.86,91.56,37,0.0467,1176.52,54.94,low
CUST100034596,0,959.63,125.01,19,0.2956,831.44,245.79,low
CUST100167844,0,573.07,131.04,69,0.4505,546.42,246.18,medium
CUST100183672,1,114.98,95.69,20,0.7613,176.99,134.74,high
CUST100025680,0,1249.11,73.69,68,0.0489,908.56,44.47,low
CUST100042518,0,1020.88,83.69,67,0.0478,1066.87,51.03,low
CUST100120257,0,1546.97,106.01,15,0.0787,1036.27,81.55,low
CUST100041060,1,152.66,97.7,3,0.5376,344.77,185.34,medium
CUST100074784,0,390.48,47.93,71,0.1847,300.14,55.43,low
CUST100029923,1,69.03,89.38,10,0.7215,134.2,96.83,high
CUST100085225,1,46.86,87.2,3,0.1725,712.54,122.88,low
CUST100093549,0,1251.25,105.03,36,0.0588,1204.4,70.79,low
CUST100167601,0,820.32,121.79,32,0.3068,875.56,268.59,medium
CUST100102697,0,1232.41,107.03,5,0.2601,637.73,165.86,low
CUST100170861,1,196.52,128.45,3,0.9462,113.94,107.82,critical
CUST100038907,0,663.13,77.04,13,0.4762,474.84,226.12,medium
CUST100195121,1,39.27,72.15,45,0.6467,236.01,152.63,high
CUST100131061,0,616.35,64.16,54,0.0468,790.07,36.96,low
CUST100195957,1,126.11,111.53,18,0.9087,92.71,84.24,critical
CUST100188952,0,1563.84,96.7,49,0.049,1208.19,59.26,low
CUST100140897,1,17.96,27.77,18,0.862,18.66,16.08,critical
CUST100062092,1,77.35,128.29,5,0.9422,129.57,122.08,critical
CUST100179924,1,59.28,86.49,60,0.078,954.58,74.44,low
CUST100179295,0,922.47,97.02,43,0.0541,1125.67,60.86,low
CUST100010723,0,501.53,99.35,6,0.7445,156.19,116.28,high
CUST100013143,0,862.89,51.44,39,0.0477,674.17,32.13,low
CUST100195049,1,147.19,89.43,2,0.9438,52.61,49.65,critical
CUST100191733,1,121.4,74.36,18,0.9167,53.99,49.49,critical
CUST100195432,0,705.24,94.8,68,0.0649,1031.14,66.94,low
CUST100066983,0,832.6,82.08,7,0.0901,752.6,67.83,low
CUST100045112,1,59.5,104.13,35,0.2951,706.75,208.53,low
CUST100010617,1,107.04,88.33,14,0.2248,523.71,117.72,low
CUST100174246,0,749.5,121.08,19,0.4475,545.8,244.25,medium
CUST100072608,0,1126.71,89.46,28,0.0553,1011.88,55.91,low
CUST100082267,0,252.46,70.76,33,0.6425,238.72,153.38,high
CUST100174091,1,80.55,81.93,55,0.108,837.52,90.43,low
CUST100057169,0,284.12,28.05,53,0.0476,386.06,18.36,low
CUST100096141,1,66.2,52.26,7,0.1367,459.91,62.86,low
CUST100076584,0,432.34,49.92,21,0.118,458.26,54.05,low
CUST100105907,0,690.42,82.37,45,0.3493,459.43,160.47,medium
CUST100167042,0,1040.52,98.9,69,0.0649,1090.11,70.74,low
CUST100165855,0,268.91,130.11,51,0.8364,281.69,235.61,high
CUST100182304,0,1507.86,136.6,34,0.1313,1124.44,147.66,low
CUST100196997,0,1397.61,84.43,65,0.0488,1206.3,58.88,low
CUST100135167,0,822.23,79.72,16,0.0646,899.31,58.06,low
CUST100182486,1,61.18,127.88,32,0.2141,985.33,210.96,low
CUST100054183,0,665.68,135.08,44,0.3299,788.25,260.06,medium
CUST100188135,1,23.95,77.68,25,0.7962,117.38,93.46,high
CUST100167465,0,748.97,75.99,42,0.0463,944.88,43.72,low
CUST100174473,1,32.72,99.88,4,0.6131,350.18,214.68,high
CUST100193788,0,417.97,48.48,30,0.0496,615.33,30.52,low
CUST100023057,0,768.91,106.1,56,0.1441,922.9,132.99,low
CUST100027597,0,997.62,69.68,13,0.0977,606.62,59.26,low
CUST100049923,0,1149.2,73.39,28,0.0735,851.82,62.65,low
CUST100146226,1,142.69,90.64,16,0.9332,112.06,104.57,critical
CUST100000794,0,692.06,79.39,32,0.0578,909.97,52.6,low
CUST100180673,1,95.52,90.84,12,0.369,488.66,180.29,medium
CUST100173119,1,79.14,63.38,26,0.3996,169.0,67.54,medium
CUST100187975,0,1127.9,123.74,55,0.0735,1202.89,88.38,low
CUST100100298,0,1159.84,111.68,56,0.0461,1449.64,66.83,low
CUST100123218,0,536.01,95.58,17,0.4799,253.69,121.74,medium
CUST100124629,0,1632.14,101.65,72,0.0468,1416.7,66.24,low
CUST100110159,0,415.82,118.11,62,0.8274,320.32,265.03,high
CUST100061396,0,1372.57,93.95,66,0.0716,942.72,67.54,low
CUST100056859,1,42.12,73.38,16,0.821,102.74,84.35,high
CUST100157450,0,845.12,104.77,39,0.1613,851.34,137.35,low
CUST100033548,0,807.48,92.91,27,0.0559,1121.03,62.66,low
CUST100087726,0,485.03,65.14,57,0.0973,642.25,62.47,low
CUST100065953,0,610.23,60.97,55,0.0562,715.62,40.24,low
CUST100177425,0,969.99,109.14,72,0.3756,524.31,196.91,medium
CUST100094580,1,30.2,133.64,51,0.3378,629.99,212.8,medium
CUST100098482,0,842.79,107.47,56,0.0473,1338.77,63.38,low
CUST100169065,1,55.3,108.67,3,0.9453,87.06,82.29,critical
CUST100169417,0,2081.61,129.18,48,0.0468,1594.18,74.65,low
CUST100154493,0,1148.55,75.66,17,0.0513,957.24,49.06,low
CUST100059610,1,65.38,39.43,42,0.8329,61.75,51.43,high
CUST100031981,1,100.2,92.5,16,0.9411,80.83,76.08,critical
CUST100174877,1,164.01,105.7,16,0.6453,201.01,129.7,high
CUST100099805,0,411.02,43.43,21,0.0525,529.09,27.75,low
CUST100183497,0,748.94,114.35,35,0.2148,771.11,165.63,low
CUST100126851,0,540.56,55.19,67,0.0487,692.67,33.74,low
CUST100167431,1,128.31,102.82,19,0.1911,806.94,154.23,low
CUST100142970,0,944.15,66.91,56,0.0539,809.78,43.69,low
CUST100134051,0,829.57,48.0,8,0.051,579.89,29.59,low
CUST100163662,1,20.54,61.83,49,0.9287,46.52,43.2,critical
CUST100108196,0,80.81,86.71,60,0.8614,101.86,87.74,critical
CUST100069078,1,90.35,127.35,32,0.6536,506.98,331.35,high
CUST100173247,0,1366.19,91.19,41,0.0505,1051.59,53.06,low
CUST100096418,1,26.47,103.67,64,0.8316,202.55,168.44,high
CUST100164507,1,72.75,52.53,20,0.9227,38.49,35.52,critical
CUST100177764,0,899.28,91.15,28,0.0984,798.53,78.54,low
CUST100050027,0,523.21,47.86,13,0.3526,168.84,59.54,medium
CUST100041020,0,475.9,55.11,39,0.1708,444.83,76.0,low
CUST100022417,0,944.19,89.26,59,0.0677,921.67,62.42,low
CUST100174588,1,107.13,64.2,39,0.3871,144.69,56.02,medium
CUST100077860,0,764.6,107.81,27,0.2085,703.46,146.65,low
CUST100077096,0,898.99,96.07,40,0.0987,953.1,94.02,low
CUST100051281,0,1006.27,108.01,38,0.2039,731.0,149.06,low
CUST100020008,0,876.49,88.82,51,0.068,922.38,62.68,low
CUST100093458,1,107.7,67.23,1,0.8944,206.56,184.76,critical
CUST100188553,1,121.2,118.07,33,0.217,864.94,187.71,low
CUST100159066,0,607.02,59.39,56,0.0479,779.93,37.38,low
CUST100069217,0,1407.58,101.85,7,0.0555,1104.74,61.31,low
CUST100155118,0,1251.94,82.36,26,0.074,886.7,65.66,low
CUST100112597,1,181.97,123.56,26,0.9428,140.52,132.48,critical
CUST100164584,0,1644.37,133.88,23,0.0857,1139.55,97.7,low
